PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,Month,Temperature,Humidity,Wind_Speed,AQI
0.7041179132458465,0.403620529774624,0.339440694310511,0.3393656353376143,0.3360622735203328,0.2613643739587615,0.4385026737967915,0.1597683529211378,0.3957086124118311,0.2656137832017229,0.5389158878504673,0.5416666666666679,6,0.4071246819338423,0.6000000000000001,0.7471910112359551,0.5525291828793775
0.1843687374749499,0.3122807724871991,0.1656219864995178,0.2359732762534864,0.1900416051536706,0.4029511672688721,0.484848484848485,0.0851643672287514,0.1498429257305436,0.2799712849964106,0.2667663551401869,0.5416666666666679,11,0.4707379134860051,0.2949999999999999,0.5280898876404494,0.106355382619974
1.0,0.4757085836390759,1.0,0.5317506648504897,1.0,0.2508059456067851,1.0,0.3576903423607562,0.3407029814474543,0.0358937544867193,0.0574205607476635,0.0,11,0.4325699745547074,0.3150000000000001,0.1067415730337078,1.0
0.4855517486586075,0.541184534128936,0.1152362584378013,0.498281118246092,0.3227754663803516,0.220515372465869,0.2210338680926916,0.4656787600068132,0.4434828996502876,0.4996410624551328,1.0,0.0,12,0.2442748091603053,0.3275000000000001,0.3820224719101123,0.3735408560311284
0.1458400672312367,0.1776801193404023,0.0687078109932497,0.198482194979568,0.1405180512682861,0.0474263830892057,0.3386809269162211,0.172713336739908,0.6496354691482429,0.1751615218951902,0.2015700934579439,0.5416666666666679,5,0.6259541984732826,0.3325,0.4101123595505618,0.1686121919584954
0.562350507466546,0.4339797605128412,0.1933461909353905,0.2318220146591425,0.3426385720037578,0.2950301823925225,1.0,0.8117867484244592,0.5715132475846129,0.0,0.0,0.0,6,0.4681933842239186,0.7175000000000002,0.6460674157303371,0.7704280155642023
0.3927209257224126,1.0,0.1641755062680809,0.0878251281053382,0.3192860018789424,0.1138925550098444,0.0,0.8731050928291604,0.2178886847252683,0.1751615218951902,0.2015700934579439,0.5416666666666679,11,0.4580152671755726,0.1875,0.2134831460674157,1.0
0.2387355355873036,0.4199491996935854,0.3372709739633558,0.4728546409807355,0.4133673332438599,0.3697180813085528,0.2638146167557932,0.0943621188894566,0.6094481654910796,0.6489590811198851,0.6322242990654207,1.0,11,0.5903307888040712,0.54,0.3651685393258427,0.2334630350194552
0.8597194388777555,0.403620529774624,0.2471070395371263,0.3697217357462541,0.4381962152731176,0.7522447478309787,0.2459893048128342,0.6135241015159257,0.3637010254282498,0.0516870064608758,0.0137570093457943,0.5416666666666679,3,0.6972010178117048,0.125,0.3539325842696629,0.5343709468223087
0.6318443338289482,0.9360964399467806,0.1998553519768563,0.3995589284556009,0.4895987115823378,0.4614552456781843,0.6773618538324422,0.1492079713847726,0.0464702744354217,0.630294328786791,0.7410841121495327,1.0,11,0.5674300254452926,0.2875000000000001,0.3258426966292134,0.6199740596627756
1.0,0.4757085836390759,1.0,1.0,1.0,0.2508059456067851,0.6737967914438503,1.0,0.5007409163653609,0.6259870782483848,1.0,1.0,1,0.3791348600508906,0.3525,0.3258426966292134,1.0
0.279462150106665,0.403620529774624,0.055930568948891,0.1750016215865603,0.1190444235673063,0.7607261083104352,0.3565062388591801,0.2224493272014989,0.2655444253452671,1.0,0.2171214953271028,0.5416666666666679,4,0.7557251908396946,0.2949999999999999,0.449438202247191,0.1763942931258106
0.1300665847824681,0.2560174172479135,0.1231918997107039,0.2270221184406824,0.2570124815461012,0.1736082563447933,0.2245989304812834,0.1328564128768523,0.3976053583071544,0.0516870064608758,0.0687850467289719,0.5416666666666679,6,0.3536895674300254,0.935,0.7752808988764045,0.1426718547341115
0.3995086948089728,0.5409426279079143,0.6771938283510124,0.575987546215217,1.0,0.5144204764274434,0.3885918003565063,0.3818770226537217,0.5339339695335192,0.3000717875089734,0.4234766355140187,0.0,8,0.5725190839694657,0.6850000000000003,0.8314606741573034,0.4435797665369649
0.3104919516452259,0.2024553481433697,0.2958052073288332,0.3590841279107479,0.2668098241846732,1.0,0.2887700534759359,0.3863055697496168,0.3083397546084999,0.0603015075376884,0.1010841121495327,0.5416666666666679,11,0.4987277353689567,0.4300000000000001,0.4382022471910112,0.251621271076524
0.3537397375395953,0.390235052211426,0.8360655737704917,0.652656158785756,0.6909139712790229,0.252363746511175,0.4634581105169341,0.7675012774655084,0.2130282733685022,1.0,1.0,1.0,9,0.4529262086513994,0.7149999999999999,0.6011235955056179,0.2360570687418936
0.5186502036330726,0.8082893198403418,0.5802796528447444,0.3671271972497891,0.494027647295665,0.892966096194206,0.4385026737967915,0.6792709930165219,0.5972378637899356,0.8815506101938262,0.439626168224299,1.0,3,0.7099236641221375,0.415,0.6573033707865168,0.4202334630350194
0.4719115650656151,0.5482804499455711,0.5966730954676952,0.8709865732632809,0.6878271372970071,0.2950301823925225,1.0,1.0,0.6386106336316759,0.1550610193826274,1.0,0.0,2,0.1475826972010178,0.2875000000000001,0.2808988764044944,1.0
0.2234792164975111,0.2024553481433697,0.0887174541947926,0.1341376402672374,0.0943497517111797,0.8119604491659276,0.2103386809269162,0.1580650655765627,0.1766344615019857,0.0,0.0,0.5416666666666679,8,0.4529262086513994,0.6300000000000001,0.6404494382022472,0.1893644617380026
0.2527635916995281,0.2279562956094021,0.0532786885245901,0.0572095738470519,0.0558314320225473,0.1076613513922845,0.4527629233511587,0.174416624084483,0.2581945350008892,0.1751615218951902,0.2015700934579439,0.5416666666666679,12,0.3002544529262086,0.3400000000000001,0.2247191011235955,0.1686121919584954
0.7456202728036718,0.4757085836390759,1.0,1.0,1.0,0.2508059456067851,0.591800356506239,0.0790325327882813,0.3364353031829768,0.0157932519741564,0.0221308411214953,0.0,3,0.7251908396946566,0.1550000000000002,0.3595505617977528,0.5265888456549935
0.0449932122309134,0.0313268556223037,0.0402603664416586,0.099241097489784,0.0731445443564622,0.2961552608234709,0.3850267379679145,0.285470958950775,0.2105387943808903,0.0129217516152189,0.0,0.0,8,0.5318066157760815,0.7375,0.7752808988764045,0.1608300907911803
